@relation HumVar-Model_7

@attribute BCharge numeric
@attribute Binding numeric
@attribute CPhim numeric
@attribute CisPro numeric
@attribute Clash numeric
@attribute Glycine numeric
@attribute HBonds numeric
@attribute Impact numeric
@attribute Interface numeric
@attribute MLargest1 numeric
@attribute MLargest10 numeric
@attribute MLargest2 numeric
@attribute MLargest3 numeric
@attribute MLargest4 numeric
@attribute MLargest5 numeric
@attribute MLargest6 numeric
@attribute MLargest7 numeric
@attribute MLargest8 numeric
@attribute MLargest9 numeric
@attribute NLargest1 numeric
@attribute NLargest10 numeric
@attribute NLargest2 numeric
@attribute NLargest3 numeric
@attribute NLargest4 numeric
@attribute NLargest5 numeric
@attribute NLargest6 numeric
@attribute NLargest9 numeric
@attribute Proline numeric
@attribute Relaccess numeric
@attribute SPhobic numeric
@attribute SProtFT10 numeric
@attribute SProtFT11 numeric
@attribute SProtFT12 numeric
@attribute SProtFT2 numeric
@attribute SProtFT4 numeric
@attribute SProtFT5 numeric
@attribute SProtFT6 numeric
@attribute SProtFT7 numeric
@attribute SProtFT8 numeric
@attribute SProtFT9 numeric
@attribute SSGeom numeric
@attribute Voids numeric
@attribute dataset {PD,SNP}

@data
0.5,0,0,0,3.85546504768224e-07,0,0.990344144590245,1,1,0.0126328769696972,0.0861514118647798,0.0514147798424933,0.0521344525795794,0.0586076247570977,0.0799740038706944,0.0936232841738504,0.0897080642909948,0.0969824557378084,0.0980727119799295,0.0126328769696972,0.084453407034633,0.0521344525795794,0.0586076247570977,0.0713537445258514,0.0907191548013297,0.0888478049289165,0.0840117754542686,0,0.0376471417909132,0.952569169960474,0,0,0,1,0,0,0,0,0,0,1,0.425135275863582,PD
0.75,0,0.347826086956522,0,7.80910165907862e-07,0.942683992169503,0.990344144590245,0.375123598077964,1,0.0315219182591175,0.189464104074094,0.136920739033129,0.167847928719025,0.162474147905867,0.152707511229682,0.163404147590012,0.180685301887475,0.19241612913403,0.194579230534971,0.0315219182591175,0.179466865924252,0.180909172668691,0.201615747748639,0.199954188544573,0.176829382378805,0.152666498661754,0.184758617689285,0,0.49672365258376,1,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
0.5,0,0.173913043478261,0,2.95555904696937e-07,0,0.990344144590245,0.383839761089856,1,0.0391726209456252,0.164358667784975,0.126157865861009,0.151459069026085,0.118870824781046,0.160768465689777,0.168836434943424,0.188946560307703,0.200788158124941,0.17481618979944,0.0391726209456252,0.168255625875878,0.166688518479591,0.18192976039713,0.146292315528802,0.186163655376146,0.170963102645208,0.17481618979944,0,0.0703224631080342,1,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
0,0,0,0,2.92134774446293e-07,0,0.990344144590245,0.64297069579851,1,0.00584585896639215,0.0482776260922843,0.0232520377209017,0.0248969804406409,0.0269200182738025,0.0357267246672388,0.040954555011564,0.0452223767402667,0.0497675392429896,0.0496454312107545,0.00584585896639215,0.0487100772123144,0.0307222042230705,0.0299057805868181,0.0331300116290618,0.0413701631730707,0.0414704195488199,0.0496454312107545,0,0.296963428322921,0.873517786561265,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
0.5,0,0.0316205533596838,0,2.96448373457975e-07,0,0.990344144590245,1,1,0.0326962354079554,0.169852062030444,0.168973172365888,0.125487196101781,0.139426249458229,0.151086343773676,0.166000145890814,0.16837354536196,0.165060043996891,0.166915614078339,0.0326962354079554,0.170494272844852,0.223259069676221,0.139426249458229,0.134801008492739,0.160850936441709,0.142683965379401,0.165633655756486,0,0.0327517204496971,1,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
0.5,0,0,0,3.63086040948779e-07,0,0.990344144590245,1,0.975870423844137,0.0326177319831332,0.148613118713231,0.146880743199191,0.182920261831673,0.19851935344059,0.196186396555872,0.205969937910586,0.162371467122983,0.171487490714476,0.147953072204417,0.0326177319831332,0.149944333912501,0.194069020666758,0.219720348347614,0.244314413949748,0.227176247289631,0.20856434008829,0.147953072204417,0,0.366986171757004,1,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
0.5,0,0,0,3.51632691848797e-07,0,0.990344144590245,1,0.595134256032394,0.0450921320015977,0.216330281778111,0.213672227703163,0.177051695610386,0.187381965422946,0.181139880001293,0.191910783476578,0.21006756861549,0.231927287537178,0.232800150818626,0.0450921320015977,0.218268079474968,0.282318560424236,0.21267113793467,0.230607818701966,0.209752963995485,0.194328096214676,0.232800150818626,0,0.10994422863322,0.762845849802372,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
0.5,0,0.225296442687747,0,3.36758212498171e-07,0,0.990344144590245,1,1,0.0324664585296838,0.276338252702084,0.159575750567708,0.21008080114164,0.223379013501008,0.30130016552784,0.352991405314717,0.382778533135504,0.361121547864545,0.304177965978798,0.0324664585296838,0.278813577123789,0.210842544504558,0.252345072906485,0.274908777538932,0.348893919833355,0.357437693350481,0.304177965978798,0,0.171069411550374,1,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
0.5,0,0,0,3.53268884577366e-07,0,0.990344144590245,0.291618371603953,1,0.0258751110477987,0.171719875558411,0.139862405146235,0.115903099309447,0.136204906073436,0.156869046293936,0.181235008646176,0.213794957427119,0.218091498619002,0.206360485519962,0.0258751110477987,0.173258071582687,0.184795905873226,0.139220604102755,0.167625076485909,0.181648278772533,0.183517849073656,0.206360485519962,0,0.542768822101681,0.849802371541502,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
0.75,0,0,0,3.01654441230694e-07,0,0.990344144590245,0.360856186117932,1,0.0152136403081862,0.138923092480563,0.0806419999721169,0.100114532394681,0.110332637870243,0.132289418785435,0.156592333866836,0.135835147053502,0.150059800207078,0.137888829270415,0.0152136403081862,0.14016750840993,0.106549801004028,0.120255677048286,0.135784513165187,0.153186022289994,0.158564774583753,0.137888829270415,0,0.483054084709007,0.142292490118577,0,0,0,0,0,0,0,0,0,0,0,0.425135275863582,SNP
